Property_Class,Property_Address,Property_City,Sale_Date,Sale_Price,Land_Square_Feet,Age,Rooms,Bedrooms,Basement,Central_Heating,Central_Air_Conditioning,Fireplaces,Full_Baths,Half_Baths,Sale_Year,Sale_Month
205,6251 N KILDARE AVE,CHICAGO,2020-08-06,335000.0,4411.0,79,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,0.0,2020,8
203,3243 N OTTAWA AVE,CHICAGO,2019-11-14,353500.0,5625.0,71,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,11
202,3338 N ORIOLE AVE,CHICAGO,2018-08-13,170000.0,3780.0,94,4,2,Slab,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,8
203,3416 N ORANGE AVE,CHICAGO,2019-09-06,285000.0,3780.0,91,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,9
202,3820 N OKETO AVE,CHICAGO,2020-09-21,362600.0,3660.0,94,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,9
203,5750 N FAIRFIELD AVE,CHICAGO,2018-11-30,355000.0,3720.0,97,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,11
203,3632 N ODELL AVE,CHICAGO,2020-07-08,284000.0,3630.0,63,7,4,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2020,7
203,6028 N ROCKWELL ST,CHICAGO,2019-08-12,375000.0,4092.0,95,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,8
203,3959 W GLENLAKE AVE,CHICAGO,2019-02-25,335000.0,3425.0,65,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,2
203,3412 N ODELL AVE,CHICAGO,2020-12-16,315000.0,3291.0,58,5,3,Partial,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,12
203,3824 N OTTAWA AVE,CHICAGO,2018-01-12,245000.0,4800.0,64,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,1
206,6268 N KNOX AVE,CHICAGO,2018-11-01,665000.0,6200.0,70,9,5,Full,Warm Air Furnace,Central A/C,1.0,9,1.0,2018,11
207,3530 N OTTAWA AVE,CHICAGO,2019-12-17,280000.0,3780.0,24,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2019,12
203,8308  FOREST  PRESERVE BLVD,CHICAGO,2019-08-13,285000.0,3750.0,69,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,8
210,3829 N PACIFIC AVE,CHICAGO,2019-01-02,310000.0,3300.0,73,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,1
203,6105 N MAPLEWOOD AVE,CHICAGO,2018-03-22,408000.0,4087.0,97,5,3,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,3
203,6146 N BERNARD ST,CHICAGO,2020-09-30,257000.0,3720.0,66,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,9
204,3646 N ODELL AVE,CHICAGO,2019-08-27,445000.0,6534.0,66,8,4,Full,Hot Water Steam,No Central A/C,0.0,8,1.0,2019,8
202,5748 N CHRISTIANA AVE,CHICAGO,2019-07-26,335000.0,3750.0,93,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2019,7
203,5737 N CALIFORNIA AVE,CHICAGO,2018-09-06,150000.0,4216.0,65,8,3,Full,Warm Air Furnace,No Central A/C,0.0,8,1.0,2018,9
203,3140 N OLCOTT AVE,CHICAGO,2020-06-18,379000.0,4522.0,49,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,6
205,6228 N TROY ST,CHICAGO,2020-07-24,390000.0,4092.0,72,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,7
205,1624 W LUNT AVE,CHICAGO,2019-02-14,270750.0,6920.0,122,8,4,Full,Warm Air Furnace,No Central A/C,1.0,8,1.0,2019,2
203,3543 N PIONEER AVE,CHICAGO,2018-05-29,289900.0,3720.0,76,7,2,Full,Warm Air Furnace,No Central A/C,0.0,7,0.0,2018,5
203,3916 N ODELL AVE,CHICAGO,2019-10-30,278000.0,3810.0,58,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,10
295,7754 W HIGGINS RD,CHICAGO,2019-04-26,215500.0,1658.0,54,4,2,Slab,Electric Heater,Central A/C,1.0,4,1.0,2019,4
205,3828 N OSCEOLA AVE,CHICAGO,2019-01-15,390000.0,3720.0,67,8,4,Full,Warm Air Furnace,Central A/C,1.0,8,0.0,2019,1
203,6251 N TROY ST,CHICAGO,2018-10-19,300000.0,4092.0,66,5,4,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2018,10
203,3929 N PLAINFIELD AVE,CHICAGO,2019-09-10,265000.0,3720.0,71,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2019,9
203,6258 N KEATING AVE,CHICAGO,2020-10-15,490000.0,6882.0,63,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2020,10
203,3703 N OKETO AVE,CHICAGO,2018-01-05,295000.0,3660.0,60,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,1
278,7755 W GREGORY ST,CHICAGO,2019-08-12,700000.0,6356.0,14,8,4,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2019,8
206,5801 N DRAKE AVE,CHICAGO,2020-11-12,530000.0,7290.0,80,8,4,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2020,11
203,3543 N OZARK AVE,CHICAGO,2020-07-13,339900.0,3780.0,51,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,7
278,6108 N FOREST GLEN AVE,CHICAGO,2020-10-11,980000.0,4960.0,14,7,3,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2020,10
202,3109 N ORIOLE AVE,CHICAGO,2020-01-10,240000.0,5320.0,68,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,1
203,6251 N MAPLEWOOD AVE,CHICAGO,2018-06-01,280000.0,4125.0,102,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,6
203,3459 N OPAL AVE,CHICAGO,2020-12-21,300000.0,5481.0,71,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,12
203,6050 N JERSEY AVE,CHICAGO,2018-10-24,390000.0,7387.0,66,5,4,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2018,10
204,5807 N DRAKE AVE,CHICAGO,2019-08-13,399400.0,3750.0,81,8,4,Full,Warm Air Furnace,No Central A/C,1.0,8,1.0,2019,8
205,6308 N MONTICELLO AVE,CHICAGO,2018-06-05,407500.0,3810.0,68,7,4,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2018,6
203,6335 N SPRINGFIELD AVE,CHICAGO,2020-10-15,315000.0,4191.0,66,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2020,10
203,6220 N KEDVALE AVE,CHICAGO,2018-07-27,417180.0,6138.0,67,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,7
203,3756 N OCONTO AVE,CHICAGO,2020-10-25,363000.0,3720.0,59,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
203,3455 N OCONTO AVE,CHICAGO,2019-04-18,254900.0,3930.0,72,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,4
203,5619 N JERSEY AVE,CHICAGO,2019-11-20,300000.0,4293.0,63,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,11
203,6019 N CENTRAL PARK AVE,CHICAGO,2020-10-10,350000.0,3750.0,69,6,4,Slab,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,10
202,3342 N OZANAM AVE,CHICAGO,2020-10-06,150000.0,3780.0,79,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
203,3104 N OLEANDER AVE,CHICAGO,2020-04-30,254800.0,5120.0,62,5,3,Full,Hot Water Steam,Central A/C,0.0,5,0.0,2020,4
203,3455 N PAGE AVE,CHICAGO,2019-07-09,249900.0,3510.0,64,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,7
203,6339 N RIDGEWAY AVE,CHICAGO,2018-06-26,349000.0,3780.0,65,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,6
205,3832 N OCONTO AVE,CHICAGO,2018-06-29,327000.0,3720.0,85,6,3,Partial,Hot Water Steam,No Central A/C,0.0,6,1.0,2018,6
205,6214 N KEELER AVE,CHICAGO,2020-11-01,465000.0,4092.0,79,7,3,Partial,Warm Air Furnace,Central A/C,0.0,7,2.0,2020,11
203,3312 N PARIS AVE,CHICAGO,2019-08-14,263000.0,3750.0,65,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,8
202,3800 N ODELL AVE,CHICAGO,2018-04-17,200000.0,3870.0,66,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,4
295,5917 N CALIFORNIA AVE,CHICAGO,2018-09-05,215000.0,2661.0,56,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2018,9
203,3349 N PAGE AVE,CHICAGO,2020-06-03,317500.0,3540.0,33,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,6
203,3310 N OSAGE AVE,CHICAGO,2018-08-21,268000.0,3780.0,69,8,5,Full,Warm Air Furnace,No Central A/C,0.0,8,1.0,2018,8
203,3744 N ODELL AVE,CHICAGO,2019-09-24,252500.0,3780.0,60,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,9
203,5626 N DRAKE AVE,CHICAGO,2018-04-13,340000.0,5625.0,82,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,1.0,2018,4
205,6031 N KILPATRICK AVE,CHICAGO,2019-04-18,360000.0,5580.0,67,6,3,Partial,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,4
203,5906 N ROCKWELL ST,CHICAGO,2020-05-12,422000.0,4092.0,79,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,5
204,6221 N CAMPBELL AVE,CHICAGO,2018-10-10,400000.0,4125.0,96,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,10
210,6211 N CICERO AVE,CHICAGO,2020-03-04,195000.0,1263.0,66,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2020,3
205,4114 N PIONEER AVE,CHICAGO,2020-12-29,217000.0,4960.0,75,7,4,Partial,Warm Air Furnace,Central A/C,0.0,7,1.0,2020,12
205,6314 N LAWNDALE AVE,CHICAGO,2019-07-09,450000.0,3780.0,69,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,1.0,2019,7
203,3538 N ORIOLE AVE,CHICAGO,2020-09-24,332000.0,3780.0,85,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,9
205,6232 N AVERS AVE,CHICAGO,2019-05-29,340000.0,4191.0,67,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,5
203,3801 N OCONTO AVE,CHICAGO,2018-04-24,350900.0,3720.0,69,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,4
203,5843 N CHRISTIANA AVE,CHICAGO,2018-09-11,459000.0,3750.0,92,5,3,Full,Hot Water Steam,Central A/C,0.0,5,1.0,2018,9
203,3545 N ODELL AVE,CHICAGO,2020-08-20,269000.0,3905.0,60,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2020,8
205,5720 N SPAULDING AVE,CHICAGO,2018-07-10,287000.0,5625.0,71,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,7
203,6113 N KIMBALL AVE,CHICAGO,2018-05-24,410000.0,3450.0,68,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,5
202,3237 N PARIS AVE,CHICAGO,2020-03-26,257000.0,3750.0,57,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,3
203,3522 N OCTAVIA AVE,CHICAGO,2020-11-16,290000.0,3750.0,93,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,11
203,3423 N ORANGE AVE,CHICAGO,2018-03-16,305000.0,3780.0,78,7,3,Partial,Warm Air Furnace,Central A/C,0.0,7,0.0,2018,3
206,3934 N ODELL AVE,CHICAGO,2018-05-30,401000.0,7231.0,72,9,5,Slab,Warm Air Furnace,Central A/C,1.0,9,1.0,2018,5
204,3356 N PITTSBURGH AVE,CHICAGO,2020-09-01,242000.0,4462.0,71,8,4,Full,Warm Air Furnace,No Central A/C,0.0,8,1.0,2020,9
202,3435 N OKETO AVE,CHICAGO,2018-04-12,233000.0,4643.0,69,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2018,4
203,7414 W SCHOOL ST,CHICAGO,2018-10-23,132200.0,4408.0,95,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,10
203,3720 N OCONTO AVE,CHICAGO,2019-07-05,319000.0,5580.0,67,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2019,7
208,6301 N KEDVALE AVE,CHICAGO,2018-07-11,770000.0,6222.0,15,7,4,Full,Warm Air Furnace,Central A/C,1.0,7,1.0,2018,7
206,5935 N OCONTO AVE,CHICAGO,2020-09-15,577500.0,8250.0,90,8,4,Full,Warm Air Furnace,Central A/C,0.0,8,0.0,2020,9
202,3255 N OSCEOLA AVE,CHICAGO,2020-08-27,197000.0,5440.0,95,4,2,Full,Hot Water Steam,No Central A/C,0.0,4,0.0,2020,8
203,7304 W ROSCOE ST,CHICAGO,2020-11-14,352000.0,4375.0,56,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,11
203,6322 N DRAKE AVE,CHICAGO,2020-10-07,395000.0,5646.0,67,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
202,3739 N OCTAVIA AVE,CHICAGO,2020-08-25,230000.0,3720.0,66,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,8
204,5352 N OSCEOLA AVE,CHICAGO,2020-10-26,250000.0,5080.0,68,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2020,10
203,5713 N VIRGINIA AVE,CHICAGO,2019-01-15,363500.0,3750.0,90,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2019,1
203,5857 N JERSEY AVE,CHICAGO,2019-12-18,335000.0,5184.0,66,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,12
234,4500 W ROSEMONT AVE,CHICAGO,2018-08-06,720000.0,8929.0,60,7,4,Partial,Warm Air Furnace,Central A/C,1.0,7,1.0,2018,8
206,6157 N KNOX AVE,CHICAGO,2019-03-28,1100000.0,10578.0,90,9,6,Full,Hot Water Steam,No Central A/C,1.0,9,0.0,2019,3
206,6318 N LOWELL AVE,CHICAGO,2020-12-17,625000.0,5000.0,66,8,5,Full,Warm Air Furnace,Central A/C,1.0,8,0.0,2020,12
203,6304 N DRAKE AVE,CHICAGO,2020-10-08,345000.0,3720.0,67,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2020,10
205,6305 N TRIPP AVE,CHICAGO,2019-10-24,355000.0,4092.0,69,5,4,Full,Warm Air Furnace,Central A/C,0.0,5,2.0,2019,10
203,6052 N OCONTO AVE,CHICAGO,2019-08-02,410000.0,8700.0,95,6,3,Full,Hot Water Steam,No Central A/C,1.0,6,0.0,2019,8
210,3905 N PACIFIC AVE,CHICAGO,2018-07-25,214900.0,3300.0,73,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2018,7
202,7664 W ADDISON ST,CHICAGO,2019-07-03,234000.0,3875.0,65,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,7
205,6344 N TRIPP AVE,CHICAGO,2018-10-30,450000.0,4092.0,67,8,4,Full,Warm Air Furnace,Central A/C,0.0,8,0.0,2018,10
203,3420 N OZANAM AVE,CHICAGO,2019-07-08,323000.0,3780.0,53,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2019,7
203,3938 N OLEANDER AVE,CHICAGO,2019-11-13,217000.0,3660.0,98,6,3,Crawl,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,11
203,3454 N OLEANDER AVE,CHICAGO,2019-11-25,285000.0,3990.0,70,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,11
203,3251 N OSCEOLA AVE,CHICAGO,2020-07-20,369000.0,5760.0,65,5,2,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,7
203,5910 N KIMBALL AVE,CHICAGO,2018-10-09,325000.0,3750.0,68,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2018,10
202,3718 N ODELL AVE,CHICAGO,2019-06-05,260000.0,3720.0,73,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,6
203,3355 W GLENLAKE AVE,CHICAGO,2019-08-22,231000.0,3782.0,68,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,0.0,2019,8
203,3220 N OSCEOLA AVE,CHICAGO,2020-03-11,345000.0,3990.0,36,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,1.0,2020,3
205,3728 N OLEANDER AVE,CHICAGO,2018-11-19,150000.0,3720.0,93,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,11
202,3918 N OCONTO AVE,CHICAGO,2020-03-12,241000.0,3750.0,97,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,3
210,2905 W GLENLAKE AVE,CHICAGO,2019-04-29,245000.0,1253.0,67,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,4
205,6153 N MONTICELLO AVE,CHICAGO,2020-06-08,475000.0,3840.0,69,8,4,Full,Warm Air Furnace,Central A/C,2.0,8,1.0,2020,6
203,3634 N OKETO AVE,CHICAGO,2020-11-07,312500.0,4020.0,94,6,3,Full,Hot Water Steam,No Central A/C,0.0,6,0.0,2020,11
203,3004 N OLCOTT AVE,CHICAGO,2019-07-03,247000.0,4432.0,92,5,3,Slab,Warm Air Furnace,No Central A/C,0.0,5,0.0,2019,7
205,5726 N CHRISTIANA AVE,CHICAGO,2020-03-10,390000.0,5625.0,72,8,3,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2020,3
202,3628 N OLEANDER AVE,CHICAGO,2019-11-13,260000.0,3750.0,97,4,2,Full,Hot Water Steam,No Central A/C,0.0,4,0.0,2019,11
205,1812 W TOUHY AVE,CHICAGO,2018-10-15,290000.0,4000.0,122,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2018,10
203,3761 N OLCOTT AVE,CHICAGO,2020-10-19,309184.0,3720.0,93,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,10
203,6125 N SAINT LOUIS AVE,CHICAGO,2020-09-03,319900.0,3720.0,80,6,3,Slab,Warm Air Furnace,No Central A/C,0.0,6,1.0,2020,9
204,3515 N OCTAVIA AVE,CHICAGO,2020-09-08,167000.0,6246.0,90,8,4,Full,Hot Water Steam,No Central A/C,0.0,8,1.0,2020,9
205,3505 N ODELL AVE,CHICAGO,2020-06-18,240000.0,4650.0,71,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2020,6
203,6109 W NEWPORT AVE,CHICAGO,2019-10-29,390000.0,4158.0,94,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,10
206,2625 W ARDMORE AVE,CHICAGO,2019-05-07,750000.0,7273.0,99,9,5,Full,Hot Water Steam,Central A/C,0.0,9,1.0,2019,5
203,3248 N PLAINFIELD AVE,CHICAGO,2020-02-21,260000.0,3600.0,69,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,2
205,3455 N OZARK AVE,CHICAGO,2019-10-17,255000.0,3780.0,73,6,4,Partial,Warm Air Furnace,No Central A/C,0.0,6,1.0,2019,10
203,7743 W ARDMORE AVE,CHICAGO,2020-09-08,293000.0,3783.0,78,6,2,Slab,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,9
203,3720 N OSCEOLA AVE,CHICAGO,2018-11-15,272900.0,3750.0,92,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,11
203,3423 N PAGE AVE,CHICAGO,2019-09-23,225000.0,4248.0,78,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2019,9
202,3325 N OSCEOLA AVE,CHICAGO,2019-04-15,355000.0,4800.0,94,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,4
205,3308 N OSCEOLA AVE,CHICAGO,2020-10-27,263500.0,3990.0,74,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,10
202,3420 N ORANGE AVE,CHICAGO,2019-04-30,300000.0,3780.0,72,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,4
203,2924 W ESTES AVE,CHICAGO,2019-08-21,439000.0,3936.0,89,7,3,Full,Hot Water Steam,No Central A/C,1.0,7,1.0,2019,8
203,6225 N SAYRE AVE,CHICAGO,2020-01-11,358000.0,9200.0,53,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,1.0,2020,1
203,5924 N MERRIMAC AVE,CHICAGO,2018-04-19,306000.0,3720.0,74,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,4
205,6126 N LEADER AVE,CHICAGO,2020-10-08,430000.0,5000.0,80,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,1.0,2020,10
205,5040 N MONT CLARE AVE,CHICAGO,2018-08-23,434000.0,4600.0,68,8,3,Full,Warm Air Furnace,Central A/C,0.0,8,1.0,2018,8
203,5819 N HARLEM AVE,CHICAGO,2020-04-24,245000.0,5900.0,100,7,4,Full,Warm Air Furnace,No Central A/C,1.0,7,1.0,2020,4
202,5821 N NAPOLEON AVE,CHICAGO,2020-06-01,250000.0,4980.0,94,5,2,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,6
206,5952 N LANDERS AVE,CHICAGO,2019-12-04,477750.0,10600.0,65,9,6,Full,Warm Air Furnace,No Central A/C,0.0,9,0.0,2019,12
204,6139 N KEELER AVE,CHICAGO,2019-09-26,550000.0,4092.0,79,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,9
203,5136 N SAYRE AVE,CHICAGO,2018-08-24,337500.0,3690.0,70,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,8
203,5636 N MANGO AVE,CHICAGO,2018-01-03,250000.0,4650.0,106,8,3,Full,Hot Water Steam,No Central A/C,0.0,8,1.0,2018,1
203,5625 N KNOX AVE,CHICAGO,2019-12-26,590000.0,10489.0,65,6,3,Full,Warm Air Furnace,Central A/C,1.0,6,0.0,2019,12
202,5727 N NORTHCOTT AVE,CHICAGO,2018-09-25,289000.0,3750.0,69,6,2,Partial,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,9
206,6329 N LE MAI AVE,CHICAGO,2018-03-09,620000.0,4375.0,72,8,4,Full,Warm Air Furnace,Central A/C,2.0,8,1.0,2018,3
206,6778 W ARDMORE AVE,CHICAGO,2020-11-22,615000.0,12190.0,101,9,5,Full,Warm Air Furnace,Central A/C,0.0,9,0.0,2020,11
203,4822 N NORMANDY AVE,CHICAGO,2020-11-07,175000.0,3720.0,100,6,3,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2020,11
205,6237 N LEONA AVE,CHICAGO,2018-01-11,470000.0,4375.0,79,7,3,Full,Warm Air Furnace,Central A/C,0.0,7,1.0,2018,1
203,5726 N AUSTIN AVE,CHICAGO,2018-07-11,340000.0,3720.0,68,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2018,7
203,5027 N SAYRE AVE,CHICAGO,2018-03-21,293000.0,3852.0,67,6,3,Slab,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,3
203,5101 N NORDICA AVE,CHICAGO,2018-07-23,281100.0,4965.0,75,7,3,Full,Warm Air Furnace,No Central A/C,0.0,7,1.0,2018,7
203,4861 N OAK PARK AVE,CHICAGO,2018-07-09,283000.0,4092.0,58,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,7
203,5944 N MANTON AVE,CHICAGO,2018-11-27,365000.0,3750.0,95,6,4,Full,Warm Air Furnace,No Central A/C,0.0,6,0.0,2018,11
205,4541 W PETERSON AVE,CHICAGO,2020-06-23,510000.0,7620.0,76,8,4,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2020,6
202,6211 N KARLOV AVE,CHICAGO,2020-04-30,315000.0,4092.0,67,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,1.0,2020,4
202,6904 W FARRAGUT AVE,CHICAGO,2019-11-06,260000.0,3702.0,69,5,2,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2019,11
203,4808 N NOTTINGHAM AVE,CHICAGO,2019-10-18,265000.0,5040.0,64,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,10
203,6216 W NORWOOD ST,CHICAGO,2018-11-09,290000.0,3750.0,65,5,3,Full,Warm Air Furnace,Central A/C,0.0,5,0.0,2018,11
202,5932 W THORNDALE AVE,CHICAGO,2018-05-07,330000.0,3750.0,97,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2018,5
203,5852 N NINA AVE,CHICAGO,2020-08-03,350000.0,7197.0,96,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2020,8
210,6230 N CICERO AVE,CHICAGO,2019-08-02,232500.0,1298.0,66,4,3,Full,Warm Air Furnace,Central A/C,0.0,4,1.0,2019,8
278,5405 W ARDMORE AVE,CHICAGO,2018-07-10,560000.0,7630.0,64,6,4,Full,Warm Air Furnace,Central A/C,0.0,6,0.0,2018,7
203,5707 N MERRIMAC AVE,CHICAGO,2020-07-07,249900.0,3720.0,96,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2020,7
204,6119 N LENOX AVE,CHICAGO,2019-07-05,488000.0,4375.0,75,8,4,Full,Hot Water Steam,No Central A/C,1.0,8,1.0,2019,7
202,5848 N LINDER AVE,CHICAGO,2019-09-04,238000.0,4180.0,70,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2019,9
204,5929 N LOUISE AVE,CHICAGO,2020-04-07,747500.0,13462.0,61,8,5,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2020,4
205,5825 N CALDWELL AVE,CHICAGO,2018-04-09,465000.0,3969.0,80,8,3,Full,Warm Air Furnace,Central A/C,1.0,8,1.0,2018,4
202,5651 N MAJOR AVE,CHICAGO,2020-10-25,347000.0,3720.0,66,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,10
203,6010 N LEADER AVE,CHICAGO,2020-11-12,505000.0,5940.0,102,9,4,Full,Warm Air Furnace,Central A/C,0.0,9,1.0,2020,11
203,5875 N ELSTON AVE,CHICAGO,2018-05-01,252500.0,3125.0,61,4,2,Full,Warm Air Furnace,Central A/C,0.0,4,0.0,2018,5
203,6215 N MELVINA AVE,CHICAGO,2018-10-16,360000.0,3900.0,96,5,3,Full,Warm Air Furnace,No Central A/C,0.0,5,0.0,2018,10
202,6510 W FOSTER AVE,CHICAGO,2019-12-03,155000.0,3750.0,98,5,2,Full,Hot Water Steam,No Central A/C,0.0,5,0.0,2019,12
203,5425 N NEENAH AVE,CHICAGO,2019-06-12,370000.0,4588.0,69,6,3,Full,Warm Air Furnace,Central A/C,0.0,6,1.0,2019,6
203,6150 N NASSAU AVE,CHICAGO,2020-08-14,361000.0,8750.0,96,4,2,Full,Warm Air Furnace,No Central A/C,0.0,4,0.0,2020,8
